First _Name,Last_Name,Company,Mobile,Country,Job_Title,Industry,Company_Size,Last_Activity_Days,Web_Engagement_Score
Defective Lead 3873,Lead3873,Company 331,(415) 555-2671,India,Manager,Manufacturing,,180,
Defective Lead 3874,Lead3874,Company 1358,+91 98765 43210,,,,50,1,5
Defective Lead 3875,Lead3875,Company 1863,(415) 555-2671,India,Manager,IT,20,3,0
Defective Lead 3876,Lead3876,Company 210,0044 7700 900123,U.K,Intern,Finance,1000,1,5
Defective Lead 3877,Lead3877,Company 1043,,91,,Healthcare,50,7,90
Defective Lead 3878,Lead3878,Company 65,(415) 555-2671,United States,VP Sales,Finance,50,,0
Defective Lead 3879,Lead3879,Company 1765,(415) 555-2671,India,CTO,IT,,7,10
Defective Lead 3880,Lead3880,Company 1370,+44 7700 900123,USA,,Manufacturing,,,30
Defective Lead 3881,Lead3881,Company 1436,9876543210,USA,Manager,,200,15,70
Defective Lead 3882,Lead3882,Company 1506,,India,Intern,Manufacturing,1000,1,90
Defective Lead 3883,Lead3883,Company 91,0044 7700 900123,91,VP Sales,Finance,200,30,10
Defective Lead 3884,Lead3884,Company 624,0044 7700 900123,U.K,Intern,IT,20,3,70
Defective Lead 3885,Lead3885,Company 332,0091-9876543210,91,,IT,5,15,10
Defective Lead 3886,Lead3886,Company 798,+44 7700 900123,91,Director,,1000,1,0
Defective Lead 3887,Lead3887,Company 130,+91 98765 43210,91,CEO,Finance,,90,90
Defective Lead 3888,Lead3888,Company 1669,,IN,CTO,IT,200,7,
Defective Lead 3889,Lead3889,Company 244,,,Director,,50,90,
Defective Lead 3890,Lead3890,Company 1127,+44 7700 900123,,VP Sales,Healthcare,500,90,90
Defective Lead 3891,Lead3891,Company 1476,9876543210,,Manager,,1000,180,30
Defective Lead 3892,Lead3892,Company 1137,0044 7700 900123,,Manager,Healthcare,,30,5
Defective Lead 3893,Lead3893,Company 1105,(415) 555-2671,United States,CTO,Finance,200,3,10
Defective Lead 3894,Lead3894,Company 1444,4155552671,,Director,,20,90,30
Defective Lead 3895,Lead3895,Company 900,0091-9876543210,UK,,Manufacturing,500,180,30
Defective Lead 3896,Lead3896,Company 1814,0044 7700 900123,44,Intern,,200,30,90
Defective Lead 3897,Lead3897,Company 1495,0091-9876543210,44,,,200,1,30
Defective Lead 3898,Lead3898,Company 1671,0091-9876543210,,Manager,Manufacturing,500,,10
Defective Lead 3899,Lead3899,Company 242,(415) 555-2671,91,Director,IT,,90,5
Defective Lead 3900,Lead3900,Company 1649,(415) 555-2671,44,Intern,Healthcare,1000,180,90
Defective Lead 3901,Lead3901,Company 145,(415) 555-2671,US,CEO,,20,180,90
Defective Lead 3902,Lead3902,Company 1435,9876543210,USA,CEO,Finance,500,15,0
Defective Lead 3903,Lead3903,Company 1383,0044 7700 900123,,Director,Finance,500,30,0
Defective Lead 3904,Lead3904,Company 1502,4155552671,UK,,Manufacturing,50,30,10
Defective Lead 3905,Lead3905,Company 1092,4155552671,USA,Intern,Healthcare,5,,90
Defective Lead 3906,Lead3906,Company 1875,(415) 555-2671,U.K,,,200,3,30
Defective Lead 3907,Lead3907,Company 678,(415) 555-2671,IN,VP Sales,Healthcare,,15,30
Defective Lead 3908,Lead3908,Company 767,+44 7700 900123,44,Manager,Manufacturing,1000,3,0
Defective Lead 3909,Lead3909,Company 1677,,,,,50,15,30
Defective Lead 3910,Lead3910,Company 726,,USA,Intern,,,,70
Defective Lead 3911,Lead3911,Company 797,4155552671,IN,,,5,1,30
Defective Lead 3912,Lead3912,Company 1703,9876543210,United States,VP Sales,Healthcare,,30,90
Defective Lead 3913,Lead3913,Company 1709,+44 7700 900123,USA,VP Sales,Finance,20,7,30
Defective Lead 3914,Lead3914,Company 1249,0044 7700 900123,U.K,Director,Finance,500,30,5
Defective Lead 3915,Lead3915,Company 328,+91 98765 43210,India,Manager,,5,15,70
Defective Lead 3916,Lead3916,Company 786,,IN,Manager,,500,180,5
Defective Lead 3917,Lead3917,Company 103,0044 7700 900123,United States,VP Sales,,5,180,30
Defective Lead 3918,Lead3918,Company 1389,(415) 555-2671,US,Director,Finance,,180,30
Defective Lead 3919,Lead3919,Company 441,,,,Healthcare,50,15,90
Defective Lead 3920,Lead3920,Company 1265,0044 7700 900123,IN,Intern,,1000,30,0
Defective Lead 3921,Lead3921,Company 460,(415) 555-2671,44,VP Sales,IT,1000,3,5
Defective Lead 3922,Lead3922,Company 939,+44 7700 900123,,VP Sales,Healthcare,20,3,30
Defective Lead 3923,Lead3923,Company 207,+91 98765 43210,US,,,50,30,70
Defective Lead 3924,Lead3924,Company 1822,+91 98765 43210,U.K,Director,Finance,1000,15,
Defective Lead 3925,Lead3925,Company 292,0044 7700 900123,44,CTO,Manufacturing,5,,0
Defective Lead 3926,Lead3926,Company 577,(415) 555-2671,U.K,Manager,Manufacturing,20,1,0
Defective Lead 3927,Lead3927,Company 979,,91,,,5,90,
Defective Lead 3928,Lead3928,Company 791,,United States,CEO,Finance,5,15,
Defective Lead 3929,Lead3929,Company 686,+44 7700 900123,91,Director,Manufacturing,,3,10
Defective Lead 3930,Lead3930,Company 1514,0044 7700 900123,IN,,Healthcare,,3,90
Defective Lead 3931,Lead3931,Company 1971,,,,Healthcare,500,15,10
Defective Lead 3932,Lead3932,Company 1386,+44 7700 900123,,Intern,,,3,0
Defective Lead 3933,Lead3933,Company 1587,+44 7700 900123,,,Healthcare,20,,0
Defective Lead 3934,Lead3934,Company 221,(415) 555-2671,USA,Manager,,5,15,70
Defective Lead 3935,Lead3935,Company 379,9876543210,United States,CTO,,200,30,30
Defective Lead 3936,Lead3936,Company 624,4155552671,,Intern,,200,30,5
Defective Lead 3937,Lead3937,Company 1428,+91 98765 43210,IND,,Manufacturing,50,15,5
Defective Lead 3938,Lead3938,Company 614,,IN,,,20,15,0
Defective Lead 3939,Lead3939,Company 89,+44 7700 900123,91,CEO,IT,20,3,0
Defective Lead 3940,Lead3940,Company 1531,+91 98765 43210,United States,Director,,50,3,
Defective Lead 3941,Lead3941,Company 1883,(415) 555-2671,91,Director,,,3,0
Defective Lead 3942,Lead3942,Company 1143,0091-9876543210,UK,CEO,IT,1000,30,90
Defective Lead 3943,Lead3943,Company 1435,+44 7700 900123,United States,CEO,IT,,30,
Defective Lead 3944,Lead3944,Company 114,4155552671,,Director,Healthcare,5,90,0
Defective Lead 3945,Lead3945,Company 989,,,VP Sales,Finance,1000,7,0
Defective Lead 3946,Lead3946,Company 432,0091-9876543210,USA,Manager,IT,5,3,5
Defective Lead 3947,Lead3947,Company 1375,9876543210,IND,Intern,Finance,500,90,5
Defective Lead 3948,Lead3948,Company 285,,IN,Director,Healthcare,500,15,70
Defective Lead 3949,Lead3949,Company 949,,US,Intern,Healthcare,,7,30
Defective Lead 3950,Lead3950,Company 1824,0091-9876543210,United States,Intern,Healthcare,5,30,30
Defective Lead 3951,Lead3951,Company 330,,USA,,,,3,70
Defective Lead 3952,Lead3952,Company 491,+91 98765 43210,United States,CTO,Manufacturing,1000,3,30
Defective Lead 3953,Lead3953,Company 802,,IN,Manager,IT,200,3,5
Defective Lead 3954,Lead3954,Company 1307,4155552671,USA,CEO,Healthcare,50,30,90
Defective Lead 3955,Lead3955,Company 306,+44 7700 900123,IN,CEO,Healthcare,,15,
Defective Lead 3956,Lead3956,Company 251,9876543210,US,,,200,7,10
Defective Lead 3957,Lead3957,Company 344,+44 7700 900123,44,Director,,200,180,10
Defective Lead 3958,Lead3958,Company 1778,,44,Director,Healthcare,1000,,90
Defective Lead 3959,Lead3959,Company 1089,9876543210,UK,,,200,1,
Defective Lead 3960,Lead3960,Company 301,(415) 555-2671,44,CEO,,200,7,70
Defective Lead 3961,Lead3961,Company 1087,+91 98765 43210,44,CTO,IT,500,30,
Defective Lead 3962,Lead3962,Company 1597,+44 7700 900123,U.K,Director,Manufacturing,,1,5
Defective Lead 3963,Lead3963,Company 1158,+44 7700 900123,,,,,1,90
Defective Lead 3964,Lead3964,Company 438,9876543210,UK,Director,Finance,,15,70
Defective Lead 3965,Lead3965,Company 442,0091-9876543210,United States,CEO,IT,1000,,0
Defective Lead 3966,Lead3966,Company 171,(415) 555-2671,IND,CTO,Manufacturing,50,30,30
Defective Lead 3967,Lead3967,Company 1784,4155552671,91,,Manufacturing,50,90,10
Defective Lead 3968,Lead3968,Company 1709,4155552671,India,VP Sales,,200,15,70
Defective Lead 3969,Lead3969,Company 1836,9876543210,United States,VP Sales,Manufacturing,500,90,70
Defective Lead 3970,Lead3970,Company 1385,,,CEO,,1000,180,0
Defective Lead 3971,Lead3971,Company 1911,0091-9876543210,IN,CEO,,500,180,0
Defective Lead 3972,Lead3972,Company 1911,0091-9876543210,91,CEO,Manufacturing,500,1,5
Defective Lead 3973,Lead3973,Company 660,0044 7700 900123,United States,CTO,Healthcare,1000,30,10
Defective Lead 3974,Lead3974,Company 552,,US,Intern,Finance,20,90,90
Defective Lead 3975,Lead3975,Company 1182,9876543210,India,VP Sales,Healthcare,200,7,70
Defective Lead 3976,Lead3976,Company 445,,IND,CTO,,200,30,90
Defective Lead 3977,Lead3977,Company 135,,US,CEO,Healthcare,5,90,0
Defective Lead 3978,Lead3978,Company 1084,(415) 555-2671,,Intern,IT,50,7,10
Defective Lead 3979,Lead3979,Company 1234,+91 98765 43210,USA,Manager,,50,3,5
Defective Lead 3980,Lead3980,Company 882,,44,Manager,Healthcare,1000,30,90
Defective Lead 3981,Lead3981,Company 1506,9876543210,India,CTO,Healthcare,50,7,30
Defective Lead 3982,Lead3982,Company 593,,United States,,IT,500,1,5
Defective Lead 3983,Lead3983,Company 1847,,91,Manager,Finance,500,180,30
Defective Lead 3984,Lead3984,Company 1166,,USA,CEO,,50,30,5
Defective Lead 3985,Lead3985,Company 1313,4155552671,U.K,Manager,Manufacturing,5,180,70
Defective Lead 3986,Lead3986,Company 1937,,U.K,,,20,,0
Defective Lead 3987,Lead3987,Company 568,+91 98765 43210,U.K,Manager,Healthcare,,,5
Defective Lead 3988,Lead3988,Company 1399,+91 98765 43210,IN,Intern,Finance,200,1,10
Defective Lead 3989,Lead3989,Company 278,,IN,Intern,Healthcare,,15,
Defective Lead 3990,Lead3990,Company 1598,(415) 555-2671,44,CEO,,,15,70
Defective Lead 3991,Lead3991,Company 856,4155552671,US,VP Sales,IT,,90,0
Defective Lead 3992,Lead3992,Company 777,0044 7700 900123,IND,CEO,IT,200,3,
Defective Lead 3993,Lead3993,Company 396,,India,Manager,Finance,200,15,0
Defective Lead 3994,Lead3994,Company 952,9876543210,IND,CTO,Finance,,,0
Defective Lead 3995,Lead3995,Company 686,9876543210,India,Director,Manufacturing,20,,90
Defective Lead 3996,Lead3996,Company 1000,9876543210,U.K,VP Sales,IT,5,180,0
Defective Lead 3997,Lead3997,Company 1613,0091-9876543210,US,CTO,,5,1,70
Defective Lead 3998,Lead3998,Company 649,,United States,,,,15,30
Defective Lead 3999,Lead3999,Company 331,,,,Manufacturing,20,,90
Defective Lead 4000,Lead4000,Company 676,4155552671,United States,,Manufacturing,200,30,
Defective Lead 4001,Lead4001,Company 782,0044 7700 900123,UK,Intern,Healthcare,,1,30
Defective Lead 4002,Lead4002,Company 1570,9876543210,,Director,Healthcare,50,,90
Defective Lead 4003,Lead4003,Company 602,+91 98765 43210,91,CEO,Manufacturing,,180,5
Defective Lead 4004,Lead4004,Company 557,,,Manager,,50,180,10
Defective Lead 4005,Lead4005,Company 792,0091-9876543210,U.K,Director,Healthcare,500,30,10
Defective Lead 4006,Lead4006,Company 1177,,United States,Intern,,1000,15,70
Defective Lead 4007,Lead4007,Company 678,0091-9876543210,,Director,Finance,,,0
Defective Lead 4008,Lead4008,Company 1180,,USA,,Healthcare,,1,70
Defective Lead 4009,Lead4009,Company 367,,U.K,,Manufacturing,,3,30
Defective Lead 4010,Lead4010,Company 1830,,U.K,Director,,,90,90
Defective Lead 4011,Lead4011,Company 140,+44 7700 900123,,CTO,Finance,50,90,
Defective Lead 4012,Lead4012,Company 115,,USA,Director,Finance,50,30,90
Defective Lead 4013,Lead4013,Company 216,(415) 555-2671,IN,,,500,1,70
Defective Lead 4014,Lead4014,Company 931,+44 7700 900123,,Intern,Finance,20,30,90
Defective Lead 4015,Lead4015,Company 704,,United States,Director,,50,180,5
Defective Lead 4016,Lead4016,Company 1104,+44 7700 900123,U.K,VP Sales,Finance,,15,0
Defective Lead 4017,Lead4017,Company 1187,,UK,CTO,,1000,1,70
Defective Lead 4018,Lead4018,Company 169,+91 98765 43210,,CTO,Manufacturing,,180,5
Defective Lead 4019,Lead4019,Company 1454,,USA,CTO,IT,5,90,70
Defective Lead 4020,Lead4020,Company 228,0044 7700 900123,UK,Intern,Finance,20,180,90
Defective Lead 4021,Lead4021,Company 1262,0091-9876543210,US,CTO,IT,,180,30
Defective Lead 4022,Lead4022,Company 964,+44 7700 900123,India,,Finance,,30,30
Defective Lead 4023,Lead4023,Company 799,+91 98765 43210,US,VP Sales,Manufacturing,,3,30
Defective Lead 4024,Lead4024,Company 1196,+44 7700 900123,44,,,,30,10
Defective Lead 4025,Lead4025,Company 1035,,USA,,,500,,0
Defective Lead 4026,Lead4026,Company 1377,(415) 555-2671,91,,,50,180,
Defective Lead 4027,Lead4027,Company 1287,+91 98765 43210,US,,,,180,70
Defective Lead 4028,Lead4028,Company 1218,(415) 555-2671,91,Manager,Finance,,15,
Defective Lead 4029,Lead4029,Company 1564,+91 98765 43210,,VP Sales,,500,15,
Defective Lead 4030,Lead4030,Company 638,(415) 555-2671,US,VP Sales,Healthcare,,,
Defective Lead 4031,Lead4031,Company 1558,(415) 555-2671,91,,IT,20,1,5
Defective Lead 4032,Lead4032,Company 1645,(415) 555-2671,US,,,,90,5
Defective Lead 4033,Lead4033,Company 1088,0044 7700 900123,91,CTO,Manufacturing,1000,90,90
Defective Lead 4034,Lead4034,Company 857,0091-9876543210,IN,Manager,Healthcare,,30,10
Defective Lead 4035,Lead4035,Company 1841,0044 7700 900123,US,Director,Manufacturing,200,1,90
Defective Lead 4036,Lead4036,Company 1188,+91 98765 43210,USA,VP Sales,Finance,1000,90,30
Defective Lead 4037,Lead4037,Company 1263,+44 7700 900123,India,,Finance,50,180,0
Defective Lead 4038,Lead4038,Company 1052,4155552671,UK,CTO,Manufacturing,,90,10
Defective Lead 4039,Lead4039,Company 1028,0044 7700 900123,USA,,Finance,500,90,
Defective Lead 4040,Lead4040,Company 582,4155552671,44,CEO,Finance,5,30,5
Defective Lead 4041,Lead4041,Company 1316,9876543210,,CTO,Finance,500,30,
Defective Lead 4042,Lead4042,Company 1276,0044 7700 900123,U.K,Intern,Manufacturing,,30,5
Defective Lead 4043,Lead4043,Company 1613,9876543210,44,Director,IT,20,3,30
Defective Lead 4044,Lead4044,Company 1652,+91 98765 43210,,Intern,,20,3,0
Defective Lead 4045,Lead4045,Company 1310,+44 7700 900123,UK,VP Sales,IT,50,90,
Defective Lead 4046,Lead4046,Company 280,(415) 555-2671,44,Intern,,5,180,0
Defective Lead 4047,Lead4047,Company 1632,+91 98765 43210,,CTO,Manufacturing,,,5
Defective Lead 4048,Lead4048,Company 990,9876543210,UK,,Healthcare,50,,10
Defective Lead 4049,Lead4049,Company 1609,,IN,,,200,3,90
Defective Lead 4050,Lead4050,Company 1104,9876543210,US,Intern,Manufacturing,,,90
Defective Lead 4051,Lead4051,Company 339,,IND,Manager,Manufacturing,200,30,5
Defective Lead 4052,Lead4052,Company 1914,0091-9876543210,91,CTO,IT,200,3,5
Defective Lead 4053,Lead4053,Company 1506,+44 7700 900123,91,Manager,Manufacturing,,7,10
Defective Lead 4054,Lead4054,Company 741,,US,Intern,Finance,5,15,90
Defective Lead 4055,Lead4055,Company 3,,IND,CEO,,5,1,30
Defective Lead 4056,Lead4056,Company 870,+91 98765 43210,US,CTO,Healthcare,200,15,10
Defective Lead 4057,Lead4057,Company 1656,9876543210,India,,,5,180,5
Defective Lead 4058,Lead4058,Company 1003,4155552671,USA,,,50,1,
Defective Lead 4059,Lead4059,Company 1755,0044 7700 900123,91,Manager,Manufacturing,1000,,
Defective Lead 4060,Lead4060,Company 1269,+91 98765 43210,U.K,Director,,20,15,0
Defective Lead 4061,Lead4061,Company 920,+44 7700 900123,44,,Healthcare,200,,70
Defective Lead 4062,Lead4062,Company 216,4155552671,United States,VP Sales,,50,,90
Defective Lead 4063,Lead4063,Company 1017,,India,,,500,3,5
Defective Lead 4064,Lead4064,Company 696,,U.K,CTO,Finance,500,15,90
Defective Lead 4065,Lead4065,Company 814,(415) 555-2671,IND,,Healthcare,1000,3,5
Defective Lead 4066,Lead4066,Company 1700,4155552671,91,Intern,Finance,50,180,90
Defective Lead 4067,Lead4067,Company 1464,,India,CTO,Finance,1000,90,90
Defective Lead 4068,Lead4068,Company 371,4155552671,USA,Director,Healthcare,500,3,70
Defective Lead 4069,Lead4069,Company 509,0044 7700 900123,U.K,CTO,Manufacturing,500,1,5
Defective Lead 4070,Lead4070,Company 297,0044 7700 900123,44,Manager,Manufacturing,5,15,30
Defective Lead 4071,Lead4071,Company 1029,,U.K,Director,,,15,90
Defective Lead 4072,Lead4072,Company 1986,,US,,Manufacturing,,15,30
Defective Lead 4073,Lead4073,Company 1929,,United States,CEO,IT,20,1,10
Defective Lead 4074,Lead4074,Company 1242,9876543210,44,VP Sales,,5,90,70
Defective Lead 4075,Lead4075,Company 1615,0044 7700 900123,US,CEO,Healthcare,50,,70
Defective Lead 4076,Lead4076,Company 1827,0091-9876543210,44,Manager,Finance,5,180,
Defective Lead 4077,Lead4077,Company 201,9876543210,91,Director,IT,1000,15,10
Defective Lead 4078,Lead4078,Company 643,,91,Director,Finance,,,
Defective Lead 4079,Lead4079,Company 1165,9876543210,IND,CTO,Healthcare,,,0
Defective Lead 4080,Lead4080,Company 381,9876543210,USA,,Manufacturing,200,30,30
Defective Lead 4081,Lead4081,Company 1235,,,CEO,,50,30,0
Defective Lead 4082,Lead4082,Company 978,+44 7700 900123,India,Manager,Manufacturing,1000,90,0
Defective Lead 4083,Lead4083,Company 889,0091-9876543210,91,CTO,Healthcare,20,90,
Defective Lead 4084,Lead4084,Company 142,4155552671,,Intern,Finance,5,,70
Defective Lead 4085,Lead4085,Company 897,+91 98765 43210,United States,CTO,,,180,0
Defective Lead 4086,Lead4086,Company 139,(415) 555-2671,,CTO,Finance,500,3,70
Defective Lead 4087,Lead4087,Company 1985,4155552671,IND,CTO,Healthcare,200,7,70
Defective Lead 4088,Lead4088,Company 13,+91 98765 43210,US,Intern,Healthcare,500,90,10
Defective Lead 4089,Lead4089,Company 458,0091-9876543210,India,CEO,IT,1000,7,70
Defective Lead 4090,Lead4090,Company 1769,+91 98765 43210,,Director,Finance,50,30,10
Defective Lead 4091,Lead4091,Company 129,+91 98765 43210,US,VP Sales,Finance,1000,,
Defective Lead 4092,Lead4092,Company 427,(415) 555-2671,,CEO,,500,90,30
Defective Lead 4093,Lead4093,Company 1881,,USA,VP Sales,,200,15,5
Defective Lead 4094,Lead4094,Company 1519,0044 7700 900123,US,Manager,Healthcare,5,30,10
Defective Lead 4095,Lead4095,Company 1925,9876543210,UK,,Finance,20,90,70
Defective Lead 4096,Lead4096,Company 960,0044 7700 900123,,CEO,,1000,7,5
Defective Lead 4097,Lead4097,Company 1515,4155552671,UK,VP Sales,Manufacturing,,3,0
Defective Lead 4098,Lead4098,Company 617,9876543210,,VP Sales,,,15,90
Defective Lead 4099,Lead4099,Company 1775,4155552671,,CTO,,20,90,
Defective Lead 4100,Lead4100,Company 1661,,United States,VP Sales,Manufacturing,20,90,5
Defective Lead 4101,Lead4101,Company 1825,0091-9876543210,U.K,Director,Finance,500,30,0
Defective Lead 4102,Lead4102,Company 688,4155552671,India,CEO,Manufacturing,500,3,
Defective Lead 4103,Lead4103,Company 928,0091-9876543210,IND,Manager,IT,5,15,0
Defective Lead 4104,Lead4104,Company 390,+44 7700 900123,IN,,Manufacturing,500,30,90
Defective Lead 4105,Lead4105,Company 1561,9876543210,44,CTO,IT,500,7,70
Defective Lead 4106,Lead4106,Company 1,0091-9876543210,IN,Director,,,90,0
Defective Lead 4107,Lead4107,Company 602,,,,IT,5,7,10
Defective Lead 4108,Lead4108,Company 514,4155552671,U.K,,Healthcare,1000,180,
Defective Lead 4109,Lead4109,Company 1730,9876543210,U.K,VP Sales,IT,50,180,0
Defective Lead 4110,Lead4110,Company 1358,,,,Healthcare,,30,70
Defective Lead 4111,Lead4111,Company 1256,+44 7700 900123,United States,,Healthcare,1000,,30
Defective Lead 4112,Lead4112,Company 1727,9876543210,US,,,50,15,0
Defective Lead 4113,Lead4113,Company 856,,UK,,Healthcare,20,3,0
Defective Lead 4114,Lead4114,Company 88,+91 98765 43210,,Director,IT,20,90,90
Defective Lead 4115,Lead4115,Company 730,0091-9876543210,IN,VP Sales,Finance,500,90,
Defective Lead 4116,Lead4116,Company 197,+91 98765 43210,IND,VP Sales,IT,20,180,70
Defective Lead 4117,Lead4117,Company 93,(415) 555-2671,India,CEO,,500,30,5
Defective Lead 4118,Lead4118,Company 176,+44 7700 900123,India,Intern,Manufacturing,5,,10
Defective Lead 4119,Lead4119,Company 237,0091-9876543210,91,Intern,,200,3,0
Defective Lead 4120,Lead4120,Company 136,+44 7700 900123,IND,,Manufacturing,20,1,5
Defective Lead 4121,Lead4121,Company 1646,+44 7700 900123,IN,,Finance,50,90,
Defective Lead 4122,Lead4122,Company 1453,,U.K,CEO,Healthcare,50,30,70
Defective Lead 4123,Lead4123,Company 179,+44 7700 900123,UK,Intern,,20,3,30
Defective Lead 4124,Lead4124,Company 1234,+44 7700 900123,U.K,Manager,IT,,7,90
Defective Lead 4125,Lead4125,Company 1244,(415) 555-2671,U.K,VP Sales,,200,1,10
Defective Lead 4126,Lead4126,Company 1139,+44 7700 900123,91,Intern,Manufacturing,,180,0
Defective Lead 4127,Lead4127,Company 1093,0091-9876543210,91,,Manufacturing,1000,180,10
Defective Lead 4128,Lead4128,Company 812,0091-9876543210,India,,,5,15,30
Defective Lead 4129,Lead4129,Company 125,(415) 555-2671,United States,CTO,Healthcare,1000,3,5
Defective Lead 4130,Lead4130,Company 698,,IND,CTO,,1000,90,90
Defective Lead 4131,Lead4131,Company 1611,4155552671,,Director,,20,7,5
