First _Name,Last_Name,Company,Mobile,Country,Job_Title,Industry,Company_Size,Last_Activity_Days,Web_Engagement_Score
Defective Lead 8240,Lead8240,Company 558,0091-9876543210,,CTO,IT,20,30,70
Defective Lead 8241,Lead8241,Company 1499,0044 7700 900123,IND,,Finance,5,7,0
Defective Lead 8242,Lead8242,Company 515,0091-9876543210,United States,Director,,,180,10
Defective Lead 8243,Lead8243,Company 278,(415) 555-2671,USA,,,50,30,5
Defective Lead 8244,Lead8244,Company 826,0044 7700 900123,India,Director,IT,5,1,10
Defective Lead 8245,Lead8245,Company 397,+91 98765 43210,IND,Intern,IT,,,90
Defective Lead 8246,Lead8246,Company 406,0091-9876543210,United States,Director,IT,1000,180,
Defective Lead 8247,Lead8247,Company 732,+91 98765 43210,USA,Manager,Finance,5,7,90
Defective Lead 8248,Lead8248,Company 645,0044 7700 900123,US,Manager,Finance,20,15,30
Defective Lead 8249,Lead8249,Company 1596,9876543210,,Manager,,50,180,
Defective Lead 8250,Lead8250,Company 1815,(415) 555-2671,,Director,,500,7,70
Defective Lead 8251,Lead8251,Company 605,+91 98765 43210,91,Manager,IT,200,15,30
Defective Lead 8252,Lead8252,Company 1717,(415) 555-2671,U.K,,Manufacturing,,7,10
Defective Lead 8253,Lead8253,Company 1953,,USA,Manager,IT,20,30,
Defective Lead 8254,Lead8254,Company 51,(415) 555-2671,91,Director,IT,5,15,70
Defective Lead 8255,Lead8255,Company 1185,+91 98765 43210,,VP Sales,IT,50,7,0
Defective Lead 8256,Lead8256,Company 799,0091-9876543210,IND,CEO,Manufacturing,,3,0
Defective Lead 8257,Lead8257,Company 590,(415) 555-2671,91,CTO,IT,50,30,30
Defective Lead 8258,Lead8258,Company 16,0091-9876543210,USA,Director,Manufacturing,,15,5
Defective Lead 8259,Lead8259,Company 1368,,,CTO,Manufacturing,500,15,0
Defective Lead 8260,Lead8260,Company 1134,0091-9876543210,,Manager,,5,3,70
Defective Lead 8261,Lead8261,Company 1619,0091-9876543210,44,Manager,Manufacturing,50,30,70
Defective Lead 8262,Lead8262,Company 565,+44 7700 900123,US,Manager,Healthcare,,7,
Defective Lead 8263,Lead8263,Company 630,(415) 555-2671,44,,,,,30
Defective Lead 8264,Lead8264,Company 1380,,91,Director,,200,1,0
Defective Lead 8265,Lead8265,Company 905,+91 98765 43210,IN,VP Sales,,200,1,5
Defective Lead 8266,Lead8266,Company 1180,0044 7700 900123,,CTO,,200,30,
Defective Lead 8267,Lead8267,Company 966,0091-9876543210,USA,VP Sales,IT,20,7,90
Defective Lead 8268,Lead8268,Company 100,+91 98765 43210,,,Healthcare,20,30,10
Defective Lead 8269,Lead8269,Company 1081,4155552671,UK,CEO,IT,20,30,0
Defective Lead 8270,Lead8270,Company 1754,,,,,5,90,90
Defective Lead 8271,Lead8271,Company 472,4155552671,,,Finance,500,30,0
Defective Lead 8272,Lead8272,Company 48,,,Intern,Manufacturing,20,7,
Defective Lead 8273,Lead8273,Company 1189,9876543210,IN,CTO,,200,7,70
Defective Lead 8274,Lead8274,Company 230,0091-9876543210,U.K,,Manufacturing,1000,3,70
Defective Lead 8275,Lead8275,Company 1007,0044 7700 900123,UK,CEO,Finance,,,70
Defective Lead 8276,Lead8276,Company 15,,U.K,VP Sales,,20,30,70
Defective Lead 8277,Lead8277,Company 810,0091-9876543210,UK,Intern,IT,1000,3,90
Defective Lead 8278,Lead8278,Company 1197,(415) 555-2671,44,Intern,Manufacturing,500,,10
Defective Lead 8279,Lead8279,Company 34,,,CEO,Manufacturing,,7,5
Defective Lead 8280,Lead8280,Company 1670,,IND,Director,IT,,180,90
Defective Lead 8281,Lead8281,Company 8,0044 7700 900123,India,,,,1,90
Defective Lead 8282,Lead8282,Company 740,9876543210,44,CTO,Finance,,,0
Defective Lead 8283,Lead8283,Company 1427,0044 7700 900123,,CEO,Healthcare,20,,30
Defective Lead 8284,Lead8284,Company 1118,9876543210,UK,,,20,30,10
Defective Lead 8285,Lead8285,Company 1352,4155552671,91,Intern,,500,30,70
Defective Lead 8286,Lead8286,Company 1738,0091-9876543210,91,Director,Finance,20,3,0
Defective Lead 8287,Lead8287,Company 1414,+44 7700 900123,US,Intern,Finance,,3,90
Defective Lead 8288,Lead8288,Company 1519,(415) 555-2671,,,Healthcare,,,
Defective Lead 8289,Lead8289,Company 1674,,India,CEO,Manufacturing,5,90,70
Defective Lead 8290,Lead8290,Company 602,9876543210,IND,,Finance,200,7,70
Defective Lead 8291,Lead8291,Company 1127,9876543210,India,CEO,Healthcare,20,15,90
Defective Lead 8292,Lead8292,Company 1039,0091-9876543210,USA,CTO,,5,180,30
Defective Lead 8293,Lead8293,Company 102,4155552671,IN,,Finance,,1,30
Defective Lead 8294,Lead8294,Company 1512,4155552671,India,CEO,Healthcare,1000,90,70
Defective Lead 8295,Lead8295,Company 23,,US,CEO,Finance,1000,30,90
Defective Lead 8296,Lead8296,Company 1160,0091-9876543210,US,CEO,,1000,3,
Defective Lead 8297,Lead8297,Company 196,4155552671,US,CTO,,1000,1,
Defective Lead 8298,Lead8298,Company 1682,4155552671,IN,Director,Healthcare,20,7,5
Defective Lead 8299,Lead8299,Company 1453,0044 7700 900123,USA,,,500,15,0
Defective Lead 8300,Lead8300,Company 1723,+44 7700 900123,U.K,CEO,,,,90
Defective Lead 8301,Lead8301,Company 414,+91 98765 43210,United States,Director,IT,5,30,90
Defective Lead 8302,Lead8302,Company 480,(415) 555-2671,44,Director,Manufacturing,,30,0
Defective Lead 8303,Lead8303,Company 1061,0044 7700 900123,USA,Director,Healthcare,5,,0
Defective Lead 8304,Lead8304,Company 1929,(415) 555-2671,IN,VP Sales,Finance,20,180,10
Defective Lead 8305,Lead8305,Company 1183,+91 98765 43210,U.K,CEO,Finance,20,3,10
Defective Lead 8306,Lead8306,Company 1383,4155552671,IND,,IT,1000,3,0
Defective Lead 8307,Lead8307,Company 1723,(415) 555-2671,IND,CEO,,20,15,5
Defective Lead 8308,Lead8308,Company 339,0044 7700 900123,U.K,Manager,Finance,,1,5
Defective Lead 8309,Lead8309,Company 1002,(415) 555-2671,91,VP Sales,Healthcare,,15,70
Defective Lead 8310,Lead8310,Company 1341,,,CTO,,5,1,
Defective Lead 8311,Lead8311,Company 1274,(415) 555-2671,IND,Manager,IT,5,30,0
Defective Lead 8312,Lead8312,Company 1793,+44 7700 900123,US,,IT,20,15,90
Defective Lead 8313,Lead8313,Company 1259,,India,,Healthcare,,15,
Defective Lead 8314,Lead8314,Company 648,(415) 555-2671,,VP Sales,,20,15,5
Defective Lead 8315,Lead8315,Company 1521,(415) 555-2671,IN,Director,Finance,500,30,30
Defective Lead 8316,Lead8316,Company 1273,9876543210,US,Director,,50,,30
Defective Lead 8317,Lead8317,Company 1856,,IN,Manager,IT,500,1,0
Defective Lead 8318,Lead8318,Company 1677,,USA,,,20,90,90
Defective Lead 8319,Lead8319,Company 316,9876543210,IND,,,1000,15,
Defective Lead 8320,Lead8320,Company 957,4155552671,United States,,Manufacturing,200,15,5
Defective Lead 8321,Lead8321,Company 778,0044 7700 900123,India,,Healthcare,500,1,70
Defective Lead 8322,Lead8322,Company 959,(415) 555-2671,US,CTO,Manufacturing,50,,30
Defective Lead 8323,Lead8323,Company 991,(415) 555-2671,India,VP Sales,IT,500,1,90
Defective Lead 8324,Lead8324,Company 1858,,,Director,,5,15,
Defective Lead 8325,Lead8325,Company 20,4155552671,United States,Intern,Finance,50,,70
Defective Lead 8326,Lead8326,Company 220,,44,CEO,Healthcare,50,15,70
Defective Lead 8327,Lead8327,Company 256,,USA,Director,Finance,500,7,0
Defective Lead 8328,Lead8328,Company 1530,4155552671,US,,Finance,,15,70
Defective Lead 8329,Lead8329,Company 1226,+44 7700 900123,,Director,,,30,90
Defective Lead 8330,Lead8330,Company 1999,0044 7700 900123,U.K,VP Sales,Manufacturing,,90,10
Defective Lead 8331,Lead8331,Company 1691,4155552671,U.K,Director,Manufacturing,,180,70
Defective Lead 8332,Lead8332,Company 1613,+91 98765 43210,UK,Director,Healthcare,500,3,
Defective Lead 8333,Lead8333,Company 933,,U.K,,Healthcare,,7,0
Defective Lead 8334,Lead8334,Company 727,+44 7700 900123,United States,VP Sales,IT,,7,70
Defective Lead 8335,Lead8335,Company 1314,,US,CEO,Finance,,3,0
Defective Lead 8336,Lead8336,Company 538,+91 98765 43210,U.K,Director,Finance,200,30,70
Defective Lead 8337,Lead8337,Company 1031,0044 7700 900123,44,Intern,Manufacturing,500,180,70
Defective Lead 8338,Lead8338,Company 917,9876543210,UK,Manager,,,90,
Defective Lead 8339,Lead8339,Company 1091,,India,VP Sales,Healthcare,20,1,70
Defective Lead 8340,Lead8340,Company 836,+91 98765 43210,USA,CTO,Healthcare,500,3,5
Defective Lead 8341,Lead8341,Company 95,4155552671,USA,VP Sales,Manufacturing,20,30,0
Defective Lead 8342,Lead8342,Company 984,4155552671,IN,,,1000,3,0
Defective Lead 8343,Lead8343,Company 126,4155552671,USA,Director,,50,30,0
Defective Lead 8344,Lead8344,Company 752,(415) 555-2671,IN,,,5,3,5
Defective Lead 8345,Lead8345,Company 974,(415) 555-2671,IND,,,,15,0
Defective Lead 8346,Lead8346,Company 1005,,IND,CTO,IT,20,15,0
Defective Lead 8347,Lead8347,Company 1715,+91 98765 43210,U.K,Intern,,,90,10
Defective Lead 8348,Lead8348,Company 1473,,,,,1000,15,90
Defective Lead 8349,Lead8349,Company 1974,(415) 555-2671,,CTO,IT,,15,0
Defective Lead 8350,Lead8350,Company 1170,0091-9876543210,UK,VP Sales,,,90,
Defective Lead 8351,Lead8351,Company 1232,(415) 555-2671,U.K,,,,15,70
Defective Lead 8352,Lead8352,Company 1621,(415) 555-2671,,,,20,15,30
Defective Lead 8353,Lead8353,Company 1297,,91,Manager,Finance,5,7,5
Defective Lead 8354,Lead8354,Company 597,+44 7700 900123,,Intern,,,90,0
Defective Lead 8355,Lead8355,Company 1161,+44 7700 900123,,CTO,Healthcare,1000,1,0
Defective Lead 8356,Lead8356,Company 884,0091-9876543210,IND,CEO,IT,20,90,
Defective Lead 8357,Lead8357,Company 171,0044 7700 900123,91,Intern,Healthcare,,,
Defective Lead 8358,Lead8358,Company 1161,,,CTO,,200,1,10
Defective Lead 8359,Lead8359,Company 1525,0044 7700 900123,UK,CEO,Manufacturing,500,180,70
Defective Lead 8360,Lead8360,Company 739,,USA,Manager,Manufacturing,1000,3,70
Defective Lead 8361,Lead8361,Company 208,+44 7700 900123,India,VP Sales,,50,,70
Defective Lead 8362,Lead8362,Company 268,0091-9876543210,,,Manufacturing,200,3,70
Defective Lead 8363,Lead8363,Company 78,(415) 555-2671,,CTO,IT,,180,30
Defective Lead 8364,Lead8364,Company 1925,0044 7700 900123,IND,Manager,Finance,20,15,10
Defective Lead 8365,Lead8365,Company 1371,0091-9876543210,91,,IT,5,1,70
Defective Lead 8366,Lead8366,Company 1189,+44 7700 900123,United States,Intern,Finance,,,0
Defective Lead 8367,Lead8367,Company 1322,0091-9876543210,US,,Manufacturing,1000,1,30
Defective Lead 8368,Lead8368,Company 1353,,,CTO,IT,20,15,5
Defective Lead 8369,Lead8369,Company 836,(415) 555-2671,U.K,Manager,Finance,20,90,90
Defective Lead 8370,Lead8370,Company 950,0044 7700 900123,IND,,,50,1,0
Defective Lead 8371,Lead8371,Company 1675,,91,CEO,IT,,15,90
Defective Lead 8372,Lead8372,Company 354,4155552671,U.K,Manager,,,1,5
Defective Lead 8373,Lead8373,Company 1009,9876543210,,Intern,Manufacturing,5,3,10
Defective Lead 8374,Lead8374,Company 1743,,USA,VP Sales,,500,3,90
Defective Lead 8375,Lead8375,Company 195,+44 7700 900123,UK,Manager,,50,30,5
Defective Lead 8376,Lead8376,Company 1830,+91 98765 43210,IN,,,5,30,30
Defective Lead 8377,Lead8377,Company 680,0044 7700 900123,India,,,20,180,0
Defective Lead 8378,Lead8378,Company 96,+44 7700 900123,UK,VP Sales,IT,200,1,
Defective Lead 8379,Lead8379,Company 545,+91 98765 43210,US,CEO,,5,90,5
Defective Lead 8380,Lead8380,Company 676,(415) 555-2671,91,,,5,30,5
Defective Lead 8381,Lead8381,Company 865,4155552671,44,Intern,Finance,,7,0
Defective Lead 8382,Lead8382,Company 1748,4155552671,IN,VP Sales,Manufacturing,1000,7,30
Defective Lead 8383,Lead8383,Company 84,0091-9876543210,USA,VP Sales,Healthcare,500,90,10
Defective Lead 8384,Lead8384,Company 918,0044 7700 900123,IND,Intern,Manufacturing,20,180,5
Defective Lead 8385,Lead8385,Company 1117,4155552671,,Intern,Finance,,15,10
Defective Lead 8386,Lead8386,Company 667,+44 7700 900123,,,,,15,10
Defective Lead 8387,Lead8387,Company 1230,,U.K,,,500,,70
Defective Lead 8388,Lead8388,Company 291,,IND,,Manufacturing,5,1,70
Defective Lead 8389,Lead8389,Company 600,,IN,Manager,,,90,5
Defective Lead 8390,Lead8390,Company 560,,,Director,Manufacturing,,7,70
Defective Lead 8391,Lead8391,Company 1734,0044 7700 900123,,VP Sales,,50,15,30
Defective Lead 8392,Lead8392,Company 727,,IN,CEO,Healthcare,20,1,10
Defective Lead 8393,Lead8393,Company 1235,4155552671,UK,Manager,,1000,,90
Defective Lead 8394,Lead8394,Company 938,,91,CTO,Manufacturing,20,,30
Defective Lead 8395,Lead8395,Company 1625,+44 7700 900123,India,VP Sales,IT,50,180,70
Defective Lead 8396,Lead8396,Company 8,+91 98765 43210,USA,,,5,7,5
Defective Lead 8397,Lead8397,Company 584,,United States,Director,,50,7,30
Defective Lead 8398,Lead8398,Company 773,0091-9876543210,,VP Sales,Healthcare,,7,90
Defective Lead 8399,Lead8399,Company 578,9876543210,India,CTO,Finance,20,180,
Defective Lead 8400,Lead8400,Company 1773,,United States,Director,,1000,,0
Defective Lead 8401,Lead8401,Company 1355,(415) 555-2671,IN,CTO,,,15,
Defective Lead 8402,Lead8402,Company 1501,,United States,Intern,IT,200,7,10
Defective Lead 8403,Lead8403,Company 1453,9876543210,,Intern,,50,180,10
Defective Lead 8404,Lead8404,Company 1501,(415) 555-2671,USA,CTO,Finance,50,3,90
Defective Lead 8405,Lead8405,Company 537,(415) 555-2671,,Intern,,1000,1,90
Defective Lead 8406,Lead8406,Company 1003,+44 7700 900123,IN,Manager,Finance,1000,15,90
Defective Lead 8407,Lead8407,Company 806,(415) 555-2671,IND,,Manufacturing,200,15,70
Defective Lead 8408,Lead8408,Company 647,0091-9876543210,44,,,200,3,5
Defective Lead 8409,Lead8409,Company 1528,0044 7700 900123,United States,CEO,IT,5,1,5
Defective Lead 8410,Lead8410,Company 824,+44 7700 900123,91,Intern,IT,500,3,
Defective Lead 8411,Lead8411,Company 1182,+91 98765 43210,U.K,CEO,,20,180,30
Defective Lead 8412,Lead8412,Company 1640,,USA,Manager,Manufacturing,,3,5
Defective Lead 8413,Lead8413,Company 819,,UK,,,5,7,70
Defective Lead 8414,Lead8414,Company 554,+44 7700 900123,91,Manager,Healthcare,5,90,10
Defective Lead 8415,Lead8415,Company 1048,,U.K,Director,,20,,0
Defective Lead 8416,Lead8416,Company 1416,9876543210,44,,,500,,70
Defective Lead 8417,Lead8417,Company 1385,,,VP Sales,Finance,200,90,0
Defective Lead 8418,Lead8418,Company 433,0044 7700 900123,91,CEO,Finance,20,,70
Defective Lead 8419,Lead8419,Company 243,0044 7700 900123,UK,Manager,Finance,20,1,30
Defective Lead 8420,Lead8420,Company 428,,91,Manager,IT,5,180,70
Defective Lead 8421,Lead8421,Company 1714,9876543210,44,Intern,Finance,20,30,
Defective Lead 8422,Lead8422,Company 847,9876543210,US,VP Sales,,,7,30
Defective Lead 8423,Lead8423,Company 126,9876543210,91,CEO,IT,50,180,0
Defective Lead 8424,Lead8424,Company 1854,,,,,5,30,
Defective Lead 8425,Lead8425,Company 890,,India,VP Sales,Finance,200,15,10
Defective Lead 8426,Lead8426,Company 434,,UK,VP Sales,Manufacturing,5,7,
Defective Lead 8427,Lead8427,Company 1341,(415) 555-2671,U.K,,Healthcare,200,90,90
Defective Lead 8428,Lead8428,Company 1868,4155552671,,Intern,Finance,5,180,
Defective Lead 8429,Lead8429,Company 1183,+44 7700 900123,,Manager,,,7,
Defective Lead 8430,Lead8430,Company 592,0044 7700 900123,,,,,1,10
Defective Lead 8431,Lead8431,Company 1754,0044 7700 900123,India,Intern,Healthcare,1000,90,0
Defective Lead 8432,Lead8432,Company 1114,0044 7700 900123,U.K,,IT,,,70
Defective Lead 8433,Lead8433,Company 1540,,UK,CTO,Finance,,1,5
Defective Lead 8434,Lead8434,Company 488,0044 7700 900123,IND,CEO,,,3,0
Defective Lead 8435,Lead8435,Company 757,0091-9876543210,U.K,,Manufacturing,,180,30
Defective Lead 8436,Lead8436,Company 465,,USA,CEO,Healthcare,5,90,90
Defective Lead 8437,Lead8437,Company 1957,,USA,VP Sales,Finance,,3,90
Defective Lead 8438,Lead8438,Company 115,,USA,VP Sales,IT,5,1,90
Defective Lead 8439,Lead8439,Company 1709,+44 7700 900123,United States,,,,90,
Defective Lead 8440,Lead8440,Company 1939,+91 98765 43210,91,CEO,Healthcare,5,15,90
Defective Lead 8441,Lead8441,Company 690,+91 98765 43210,United States,CEO,Healthcare,200,180,0
Defective Lead 8442,Lead8442,Company 1345,4155552671,IND,,,20,180,10
Defective Lead 8443,Lead8443,Company 789,9876543210,IN,Manager,Finance,,180,90
Defective Lead 8444,Lead8444,Company 60,,IN,,IT,,1,10
Defective Lead 8445,Lead8445,Company 1059,+44 7700 900123,U.K,CEO,Manufacturing,5,3,10
Defective Lead 8446,Lead8446,Company 1249,(415) 555-2671,USA,,IT,50,3,5
Defective Lead 8447,Lead8447,Company 1386,0091-9876543210,,,,,180,70
Defective Lead 8448,Lead8448,Company 1208,9876543210,UK,,Healthcare,50,180,90
Defective Lead 8449,Lead8449,Company 551,(415) 555-2671,US,CEO,IT,1000,1,90
Defective Lead 8450,Lead8450,Company 1961,,,VP Sales,Healthcare,5,90,70
Defective Lead 8451,Lead8451,Company 812,+91 98765 43210,USA,CEO,Healthcare,,3,
Defective Lead 8452,Lead8452,Company 563,0091-9876543210,U.K,CTO,,,15,
Defective Lead 8453,Lead8453,Company 29,+44 7700 900123,44,Manager,,200,90,
Defective Lead 8454,Lead8454,Company 232,,IN,CTO,,,15,0
Defective Lead 8455,Lead8455,Company 285,+44 7700 900123,India,,,,3,0
Defective Lead 8456,Lead8456,Company 1586,0044 7700 900123,US,Manager,Finance,20,30,10
Defective Lead 8457,Lead8457,Company 372,,US,CTO,IT,,3,10
Defective Lead 8458,Lead8458,Company 400,0044 7700 900123,United States,CEO,Healthcare,,15,30
Defective Lead 8459,Lead8459,Company 1484,0044 7700 900123,IND,CTO,,,90,90
Defective Lead 8460,Lead8460,Company 426,4155552671,IN,CTO,,,180,90
Defective Lead 8461,Lead8461,Company 1175,,India,Manager,Finance,200,90,90
Defective Lead 8462,Lead8462,Company 1838,9876543210,India,Manager,,500,1,0
Defective Lead 8463,Lead8463,Company 375,0044 7700 900123,IND,VP Sales,,200,3,
Defective Lead 8464,Lead8464,Company 292,4155552671,India,Director,IT,500,3,5
Defective Lead 8465,Lead8465,Company 24,+91 98765 43210,USA,VP Sales,,,30,5
Defective Lead 8466,Lead8466,Company 1574,+91 98765 43210,IND,Intern,Manufacturing,500,3,
Defective Lead 8467,Lead8467,Company 186,,India,,Manufacturing,,15,70
Defective Lead 8468,Lead8468,Company 164,,India,,,5,180,30
Defective Lead 8469,Lead8469,Company 1411,0044 7700 900123,United States,Director,,1000,90,0
Defective Lead 8470,Lead8470,Company 904,+44 7700 900123,91,VP Sales,IT,,30,30
Defective Lead 8471,Lead8471,Company 561,,91,,Healthcare,20,180,0
Defective Lead 8472,Lead8472,Company 835,,IND,Director,IT,,30,5
Defective Lead 8473,Lead8473,Company 1251,0044 7700 900123,UK,CEO,,,180,5
Defective Lead 8474,Lead8474,Company 333,4155552671,UK,VP Sales,Healthcare,500,180,30
Defective Lead 8475,Lead8475,Company 647,,44,,Finance,,,0
Defective Lead 8476,Lead8476,Company 1720,4155552671,UK,CTO,,20,30,70
Defective Lead 8477,Lead8477,Company 1052,4155552671,India,VP Sales,Finance,,1,30
Defective Lead 8478,Lead8478,Company 333,9876543210,IN,CTO,Healthcare,,7,30
Defective Lead 8479,Lead8479,Company 64,0091-9876543210,44,VP Sales,,,90,10
Defective Lead 8480,Lead8480,Company 771,9876543210,IN,Intern,Healthcare,500,,
Defective Lead 8481,Lead8481,Company 1406,,44,CEO,,,90,70
Defective Lead 8482,Lead8482,Company 1864,0044 7700 900123,44,VP Sales,Healthcare,,30,90
Defective Lead 8483,Lead8483,Company 80,+91 98765 43210,91,,Manufacturing,,7,5
Defective Lead 8484,Lead8484,Company 408,(415) 555-2671,USA,VP Sales,Healthcare,5,7,70
Defective Lead 8485,Lead8485,Company 1131,,India,VP Sales,Finance,20,180,70
Defective Lead 8486,Lead8486,Company 1179,0091-9876543210,U.K,Intern,Manufacturing,5,3,30
Defective Lead 8487,Lead8487,Company 1882,0044 7700 900123,India,,,,90,5
Defective Lead 8488,Lead8488,Company 1409,,IND,Intern,IT,1000,180,0
Defective Lead 8489,Lead8489,Company 17,9876543210,44,CTO,,5,7,30
Defective Lead 8490,Lead8490,Company 1120,+44 7700 900123,91,CEO,,,180,70
Defective Lead 8491,Lead8491,Company 157,0044 7700 900123,U.K,Intern,,20,180,0
Defective Lead 8492,Lead8492,Company 1248,+91 98765 43210,U.K,CEO,Healthcare,,,0
Defective Lead 8493,Lead8493,Company 694,0044 7700 900123,IND,VP Sales,,5,1,30
Defective Lead 8494,Lead8494,Company 1759,0044 7700 900123,United States,Manager,Finance,5,,10
Defective Lead 8495,Lead8495,Company 1046,,UK,Manager,Manufacturing,50,,70
Defective Lead 8496,Lead8496,Company 368,,IN,CEO,,,7,5
Defective Lead 8497,Lead8497,Company 808,0091-9876543210,,Manager,,,180,90
Defective Lead 8498,Lead8498,Company 421,9876543210,44,Intern,Finance,20,15,0
Defective Lead 8499,Lead8499,Company 555,4155552671,,Director,Manufacturing,500,1,30
Defective Lead 8500,Lead8500,Company 1504,,,Intern,Healthcare,5,,0
Defective Lead 8501,Lead8501,Company 882,0044 7700 900123,U.K,Intern,,500,180,30
Defective Lead 8502,Lead8502,Company 1671,+44 7700 900123,,,IT,20,90,5
Defective Lead 8503,Lead8503,Company 604,,US,,Manufacturing,5,90,90
Defective Lead 8504,Lead8504,Company 1355,0091-9876543210,U.K,Manager,,1000,1,90
Defective Lead 8505,Lead8505,Company 1185,4155552671,44,Director,IT,200,,5
Defective Lead 8506,Lead8506,Company 1530,4155552671,,VP Sales,Healthcare,200,180,10
Defective Lead 8507,Lead8507,Company 181,+91 98765 43210,91,CTO,,5,1,
Defective Lead 8508,Lead8508,Company 724,+44 7700 900123,IN,Manager,Healthcare,200,180,
